date,Adj Close,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,EPS,pe_ratio,pb_ratio,roe,fcf,NFLX_Returns
2020-06-18,449.87,4277600,426.672,426.166,66.906,4.253,2.219,1.57,239.172,9.457,0.033,161897000.0,1
2020-06-19,453.72,5934500,427.546,427.818,66.014,5.583,2.891,1.57,239.172,9.538,0.033,161897000.0,1
2020-06-22,468.04,6272100,429.482,429.764,70.42,7.704,3.854,1.57,239.172,9.839,0.033,161897000.0,1
2020-06-23,466.26,5948400,432.056,431.155,73.027,9.136,4.91,1.57,239.172,9.802,0.033,161897000.0,0
2020-06-24,457.85,4826200,433.954,432.041,72.447,9.483,5.825,1.57,239.172,9.625,0.033,161897000.0,0
2020-06-25,465.91,4134500,436.578,432.824,73.218,10.289,6.718,1.57,239.172,9.794,0.033,161897000.0,1
2020-06-26,443.4,6804700,437.762,432.909,59.789,9.008,7.176,1.57,239.172,9.321,0.033,161897000.0,0
2020-06-29,447.24,4844000,438.828,433.395,55.92,8.209,7.382,1.57,239.172,9.402,0.033,161897000.0,1
2020-06-30,455.04,4198500,440.214,433.746,58.655,8.111,7.528,1.59,286.189,9.566,0.033,899335000.0,1
2020-07-01,485.64,9705900,443.398,434.782,71.387,10.382,8.099,1.59,286.189,10.209,0.033,899335000.0,1
2020-07-02,476.89,6351500,446.526,435.891,70.752,11.346,8.748,1.59,286.189,10.025,0.033,899335000.0,0
2020-07-06,493.81,7839000,450.236,437.233,72.588,13.321,9.663,1.59,286.189,10.381,0.033,899335000.0,1
2020-07-07,493.16,5669900,453.92,438.597,70.19,14.665,10.663,1.59,286.189,10.367,0.033,899335000.0,0
2020-07-08,502.78,5691700,457.356,440.225,69.758,16.319,11.794,1.59,286.189,10.569,0.033,899335000.0,1
2020-07-09,507.76,5840500,461.02,442.303,70.371,17.825,13.001,1.59,286.189,10.674,0.033,899335000.0,1
2020-07-10,548.73,21605600,467.178,445.04,76.508,22.071,14.815,1.59,286.189,11.535,0.033,899335000.0,1
2020-07-13,525.5,18399000,472.55,447.153,65.272,23.292,16.51,1.59,286.189,11.047,0.033,899335000.0,0
2020-07-14,524.88,15083300,477.519,449.345,65.677,23.934,17.995,1.59,286.189,11.034,0.033,899335000.0,0
2020-07-15,523.26,10066700,481.876,451.248,68.152,24.036,19.203,1.59,286.189,11.0,0.033,899335000.0,0
2020-07-16,527.39,24499000,485.856,453.302,67.442,24.17,20.197,1.59,286.189,11.087,0.033,899335000.0,1
2020-07-17,492.99,24991400,488.012,454.476,63.18,21.257,20.409,1.59,286.189,10.363,0.033,899335000.0,0
2020-07-20,502.41,11940300,490.447,455.794,64.24,19.483,20.223,1.59,286.189,10.561,0.033,899335000.0,1
2020-07-21,490.1,9113700,491.55,456.885,58.844,16.889,19.556,1.59,286.189,10.303,0.033,899335000.0,0
2020-07-22,489.82,6954100,492.728,457.871,51.245,14.642,18.574,1.59,286.189,10.297,0.033,899335000.0,0
2020-07-23,477.58,7722000,493.714,458.786,50.201,11.738,17.207,1.59,286.189,10.04,0.033,899335000.0,0
2020-07-24,480.45,7746200,494.442,459.63,45.754,9.558,15.677,1.59,286.189,10.1,0.033,899335000.0,1
2020-07-27,495.65,7863100,497.054,460.704,50.724,8.954,14.332,1.59,286.189,10.419,0.033,899335000.0,1
2020-07-28,488.51,5986700,499.118,461.39,45.788,7.809,13.028,1.59,286.189,10.269,0.033,899335000.0,0
2020-07-29,484.48,6611800,500.59,462.028,43.09,6.502,11.723,1.59,286.189,10.185,0.033,899335000.0,0
2020-07-30,485.8,6608600,500.598,462.723,25.573,5.508,10.48,1.59,286.189,10.212,0.033,899335000.0,1
2020-07-31,488.88,5916300,501.197,463.548,33.149,4.913,9.366,1.59,286.189,10.277,0.033,899335000.0,1
2020-08-03,498.62,5873100,501.438,464.795,38.852,5.168,8.527,1.59,286.189,10.482,0.033,899335000.0,1
2020-08-04,509.64,5608000,502.262,466.401,44.645,6.187,8.059,1.59,286.189,10.713,0.033,899335000.0,1
2020-08-05,502.11,4308200,502.228,468.148,40.32,6.315,7.71,1.59,286.189,10.555,0.033,899335000.0,0
2020-08-06,509.08,3725900,502.294,469.932,57.799,6.899,7.548,1.59,286.189,10.702,0.033,899335000.0,1
2020-08-07,494.73,5910300,499.594,471.558,46.447,6.134,7.265,1.59,286.189,10.4,0.033,899335000.0,0
2020-08-10,483.38,4691200,497.488,472.831,46.863,4.558,6.724,1.59,286.189,10.161,0.033,899335000.0,0
2020-08-11,466.93,7329200,494.59,473.651,40.717,1.96,5.771,1.59,286.189,9.816,0.033,899335000.0,0
2020-08-12,475.47,5439200,492.201,474.614,49.118,0.583,4.733,1.59,286.189,9.995,0.033,899335000.0,1
2020-08-13,481.33,3008900,489.898,475.801,50.359,-0.035,3.78,1.59,286.189,10.118,0.033,899335000.0,1
2020-08-14,482.68,2943500,489.382,477.168,44.036,-0.411,2.942,1.59,286.189,10.147,0.033,899335000.0,1
2020-08-17,482.35,2423500,488.38,478.423,46.978,-0.727,2.208,1.59,286.189,10.14,0.033,899335000.0,0
2020-08-18,491.87,3505500,488.468,479.871,53.44,-0.207,1.725,1.59,286.189,10.34,0.033,899335000.0,1
2020-08-19,484.53,3156200,488.204,480.881,49.44,-0.383,1.303,1.59,286.189,10.186,0.033,899335000.0,0
2020-08-20,497.9,5132500,489.22,482.149,53.645,0.55,1.153,1.59,286.189,10.467,0.033,899335000.0,1
